form,lemma,pos
TE,.,adv(gener)
"Winter,",innter,n(sing)
als,als,conj(subord)
het,het,"pron(pers,3,sing)"
was,zijn,"v(fin,past,aux_cop)"
des,de,art(def)
Tempels,empel,n(sing)
Wijdingh-tijde,gijdigentie,n(sing)
Binnen,ein,adp()
"Jerusalem,",erfzaam,n(sing)
gingh,gaan,adj()
Iesus,jezus,n(prop)
wandelen,wandelen,v(infin)
In,een,adp()
Salomons,aloman,adj()
"Portael,",hortali's1e,adv(gener)
daer,daar,adv(dem)
quamen,komen,"v(fin,past,lex)"
aen,aan,adp()
sijn,zijn,pron(poss)
sijde,zijde,n(sing)
Veel,eel,n(sing)
"Jooden,",hoofd,n(sing)
welke,welk,pron(rel)
hem,hij,"pron(pers,3,sing)"
rontom,rondom,n(sing)
omringelden.,omringeld,adj()
Sy,gij,"pron(pers,1,sing)"
vraeghden,vragen,"v(fin,past,lex)"
"hem,",hij,"pron(pers,3,sing)"
hoe,hoe,adv(inter)
lang,lang,adj()
sult,zullen,"v(fin,pres,aux_cop)"
gy,gij,"pron(pers,2,plu)"
ons,wij,pron(poss)
siel,ziel,n(sing)
ophouwen?,ophouwen,"v(fin,pres,lex)"
Seght,echt,"v(fin,pres,lex)"
eens,een,adv(gener)
in,in,adp()
't,eten,art(def)
openbaer,openbaar,adv(gener)
of,of,conj(coord)
gy,gij,"pron(pers,2,plu)"
ook,ook,n(sing)
Christus,christus,n(sing)
bent?,bente,adp()
Heer,eer,adv(gener)
Iesus,jezus,n(sing)
"seydt,",zeggen,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
"spreek,",spreken,n(sing)
gy,gij,"pron(pers,2,plu)"
wilt,willen,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
niet,niet,adv(neg)
"betrouwen,",betrouwen,v(infin)
Die,ie,pron(poss)
werken,werken,v(infin)
die,die,pron(rel)
ik,ik,"pron(pers,1,sing)"
doe,doen,"v(fin,pres,lex)"
die,die,art(def)
maken,maken,v(infin)
mijn,mijn,pron(poss)
bekent.,bekennen,"v(fin,pres,lex)"
Ter,haar,adp()
oorsaek,oorzaak,n(sing)
dat,dat,conj(subord)
gy,gij,"pron(pers,2,plu)"
lie,lijden,"v(fin,pres,lex)"
niet,niet,adv(neg)
sijt,zijn,"v(fin,pres,aux_cop)"
van,van,adp()
het,het,"pron(pers,3,sing)"
getalle,getal,"v(fin,pres,lex)"
Van,hangen,adp()
mijne,mijn,pron(poss)
"Schapen,",gehaap,n(plu)
komt,komen,"v(fin,pres,lex)"
dat,dat,conj(subord)
gy,gij,"pron(pers,2,plu)"
mijn,mijn,pron(poss)
niet,niet,adv(neg)
gelooft:,geloven,"v(fin,pres,lex)"
Mijn,en,pron(poss)
Schapen,gehaap,n(plu)
kennen,kennen,"v(fin,pres,lex)"
"mijn,",mijn,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
ken,kennen,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
Schapen,gehaap,n(plu)
"alle,",al,num(indef)
En,ne,adv(neg)
sy,zij,"pron(pers,3,plu)"
ook,ook,adv(gener)
volgen,volgen,"v(fin,pres,lex)"
"my,",ik,"pron(pers,1,sing)"
niemant,niemand,pron(indef)
mijn,mijn,pron(poss)
die,die,pron(rel)
ontrooft.,ontroofden,"v(fin,pres,lex)"
Sy,gij,"pron(pers,1,sing)"
sullen,zullen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
"vergaen,",vergaan,v(infin)
ik,ik,"pron(pers,1,sing)"
geef,geven,"v(fin,pres,lex)"
haer,zij,"pron(pers,3,sing)"
't,het,n(sing)
eeuwigh,eeuwig,n(sing)
"leeven,",leven,v(infin)
Dat,hebben,conj(subord)
my,ik,"pron(pers,1,sing)"
mijn,mijn,pron(poss)
Vader,ader,n(sing)
geeft,geven,"v(fin,pres,lex)"
veel,veel,num(indef)
meerder,meer,num(indef)
is,zijn,"v(fin,pres,aux_cop)"
als,als,conj(subord)
"al,",al,num(indef)
En,een,adp()
niemant,niemand,pron(indef)
is,zijn,"v(fin,pres,aux_cop)"
'er,eer,"pron(pers,3,sing)"
die,die,pron(rel)
soo,zo,adv(dem)
veel,veel,num(indef)
kraght,kracht,adj()
is,zijn,"v(fin,pres,aux_cop)"
"gegeeven,",geven,"v(participle,past)"
Die,je,interj()
welk,welk,pron(rel)
uyt,uit,n(sing)
mijne,mijn,pron(poss)
handt,hand,n(sing)
het,het,"pron(pers,3,sing)"
mijn,mijn,pron(poss)
ontrucken,ontrukken,v(infin)
sal.,zullen,"v(fin,pres,aux_cop)"
Ik,koken,"pron(pers,1,sing)"
en,ne,conj(coord)
mijn,mijn,pron(poss)
Vaêr,zij,n(sing)
sijn,zijn,"v(fin,pres,aux_cop)"
een.,een,num(card)
De,ee,adv(gener)
Jooden,houden,"v(fin,pres,lex)"
neemen,nemen,v(infin)
steene,steen,n(sing)
Om,ik,adp()
hem,hij,"pron(pers,3,sing)"
te,te,adp()
stenigen.,stenen,v(infin)
Heer,eer,adv(gener)
Iesus,jezus,n(sing)
heeft,hebben,"v(fin,pres,aux_cop)"
"geseydt,",zeggen,"v(participle,past)"
Ik,ik,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
u,gij,"pron(pers,2,plu)"
soo,zo,adv(resum)
veel,veel,num(indef)
goets,goed,adj()
"getoont,",tonen,"v(participle,past)"
wat,wat,pron(inter)
is,zijn,"v(fin,pres,aux_cop)"
't,eten,"pron(pers,2,sing)"
om,om,adp()
't,et,art(def)
geene,geen,v(infin)
Gy,gij,conj(coord)
mijn,mijn,pron(poss)
nu,nu,adv(dem)
steenen,stenen,v(infin)
wilt?,willen,"v(fin,pres,aux_cop)"
Sy,gij,"pron(pers,2,plu)"
seggen,zeggen,v(infin)
tot,tot,adp()
bescheydt:,bescheiden,"v(participle,past)"
Wy,hij,interj()
steenigen,steenheid,n(plu)
u,gij,"pron(pers,2,plu)"
niet,niet,adv(neg)
om,om,adp()
eenigh,enig,pron(indef)
goede,goed,n(sing)
dingen;,ding,n(plu)
Maer,zij,n(sing)
want,want,conj(coord)
gy,gij,"pron(pers,2,plu)"
sijt,zijn,"v(fin,pres,aux_cop)"
een,een,art(indef)
"mensch,",mens,n(sing)
gy,gij,"pron(pers,2,plu)"
u,gij,"pron(refl,2,plu)"
voor,voor,adp()
Godt,hoofd,n(sing)
uyt,uit,n(sing)
"geeft,",geven,n(sing)
En,ne,conj(coord)
alsoo,alzo,adv(gener)
tegens,tegen,adp()
Godt,hoofd,n(prop)
spreekt,spreken,"v(fin,pres,lex)"
groote,groot,adj()
lasteringen;,lasterning,n(sing)
Maer,haar,adp()
Iesus,chesus,n(prop)
wederom,wederom,adv(gener)
hier,hier,pronadv(dem)
op,op,pronadv(prep)
geantwoort,antwoorden,"v(participle,past)"
heeft.,hebben,"v(fin,pres,aux_cop)"
En,ne,adv(neg)
staet,staan,v(imp)
'er,eer,adv(gener)
in,in,adp()
uw,uw,"pron(pers,2,plu)"
Wet,eten,conj(coord)
niet,niet,adv(neg)
klarelijk,klaarlijk,adv(gener)
"geschreeven,",schrijven,"v(participle,past)"
Ik,kok,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
tot,tot,adp()
u,gij,"pron(pers,2,plu)"
"geseydt,",zeggen,"v(participle,past)"
dat,dat,art(def)
gy-lie,gilia,n(sing)
Gooden,houden,n(prop)
bent?,benten,"v(fin,pres,lex)"
Soo,o,conj(coord)
die,die,pron(rel)
dan,dan,adv(dem)
Gooden,houden,"v(participle,past)"
sijn,zijn,"v(fin,pres,aux_cop)"
die,die,pron(rel)
Goodts,hout,n(sing)
Woordt,horen,"v(participle,past)"
is,zijn,"v(fin,pres,aux_cop)"
"gegeeven,",geven,"v(participle,past)"
En,ne,art(indef)
dat,dat,pron(rel)
de,de,art(def)
Schrifte,erftijns,n(sing)
seydt,zeggen,"v(fin,pres,lex)"
en,ne,adv(neg)
magh,mogen,"v(fin,pres,aux_cop)"
niet,niet,adv(neg)
sijn,zijn,v(infin)
ontkent.,ontkennen,"v(participle,past)"
Die,hij,conj(coord)
van,van,adp()
den,de,art(def)
Vader,ader,n(sing)
wordt,worden,"v(fin,pres,aux_cop)"
"geheylight,",heiligen,"v(participle,past)"
en,ne,art(indef)
gesonde,gezonde,n(sing)
In,na,conj(coord)
dese,deze,pron(dem)
"Weerelt,",eerlet,n(sing)
dien,die,pron(rel)
gy,gij,"pron(pers,2,plu)"
lasteringh,lasternig,n(prop)
op,op,pronadv(prep)
"leght,",liggen,"v(fin,pres,lex)"
Om,ik,adp()
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
tot,tot,adp()
u,gij,"pron(pers,2,sing)"
heb,hebben,"v(fin,pres,aux_cop)"
gesproken,spreken,"v(participle,past)"
goed',goed,adj()
"oirconde,",oorkonde,n(sing)
Dat,hebben,adv(gener)
ik,ik,"pron(pers,1,sing)"
Goodts,houden,adv(gener)
Soone,honen,n(sing)
ben;,zijn,adp()
"gy,",gij,"pron(pers,2,plu)"
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
"laster,",laster,adv(gener)
seght.,zeggen,"v(fin,pres,lex)"
Maer,zij,adv(gener)
is,zijn,"v(fin,pres,aux_cop)"
het,het,"pron(pers,3,sing)"
saek,zaak,"v(fin,past,lex)"
dat,dat,conj(subord)
ik,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
doe,doen,"v(fin,pres,aux_cop)"
mijns,mijn,pron(poss)
