form,lemma,pos
MYn,zij,n(sing)
over,over,adp()
Bestevaertjen,astertijden,n(sing)
Was,als,n(prop)
lydigh,lijdig,adj()
"Amoureus,",meurus,n(prop)
Daer,zij,n(sing)
van,van,adp()
heb,hebben,"v(fin,pres,aux_cop)"
ick,ik,"pron(pers,1,sing)"
ien,een,art(indef)
"Aertjen,",ertie,n(sing)
Dat,hebben,adv(gener)
lijckt,lijken,v(imp)
wel,wel,adv(gener)
aen,aan,adp()
mijn,mijn,pron(poss)
Neus;,ezuit,n(sing)
Die,je,conj(coord)
"soo,",zo,n(sing)
die,die,pron(rel)
soo,zo,adv(resum)
E,zij,"pron(pers,3,sing)"
ghevelt,vellen,"v(participle,past)"
en,ne,conj(coord)
in,in,adp()
schoen//,schoon,n(sing)
is:,zijn,n(sing)
Ie,eer,conj(coord)
meuchtet,mogen+het,n(sing)
looven,loven,v(infin)
of,of,conj(coord)
je,ik,n(prop)
wilt,willen,"v(fin,pres,aux_cop)"
Dat,haten,adv(gener)
dat,dat,pron(rel)
oock,ook,adv(gener)
gien,gij+ne,adv(gener)
Cappoen//,happen,n(sing)
is.,zijn,"v(fin,pres,aux_cop)"
Of,of,conj(coord)
hebje,hebben+hij,"v(fin,pres,aux_cop)"
d'aert,het+het+zaar,art(def)+n(sing)
van,van,adp()
"Toomis,",ootmis,n(prop)
Die,ie,conj(coord)
niet,niet,adv(neg)
ghelooven,geloven,"v(participle,past)"
"wou,",wouw,"v(fin,past,aux_cop)"
Die,ie,pron(poss)
licht,licht,adj()
jou,jo,conj(coord)
Ouwe-Oom//,euen+vogen,n(sing)
is,zijn,"v(fin,pres,aux_cop)"
Soo,ooi,interj()
ick,ik,"pron(pers,1,sing)"
wel,wel,adv(gener)
looven,loven,v(infin)
sou;,zo,"pron(pers,3,sing)"
Soo,o,interj()
"komt,",komen,"v(fin,pres,lex)"
soo,zo,adv(resum)
komt,komen,"v(fin,pres,lex)"
Ick,erk,adv(gener)
selt,zullen,"v(fin,pres,aux_cop)"
jou,ja,"pron(pers,2,plu)"
laten,laten,v(infin)
kijcken;,kik,v(infin)
En,ne,conj(coord)
is,zijn,"v(fin,pres,aux_cop)"
jou,jo,"pron(pers,2,plu)"
dat,dat,conj(subord)
noch,nog,conj(coord)
niet,niet,adv(neg)
e,e,misc()
noegh:,noch,conj(coord)
'k,kok,v(imp)
Sel,el,num(indef)
aen,aan,adp()
't,het,art(def)
ghevoel,vallen,n(sing)
doen,doen,v(infin)
blijcken.,blikken,v(infin)
Of,of,conj(coord)
vrees,vrees,adj()
je,ie,n(prop)
veur,voor,adp()
de,de,art(def)
Nicker,akker,n(sing)
Die,je,n(sing)
in,in,adp()
der,de,art(def)
nacht,nacht,n(sing)
"regeert,",regeren,"v(participle,past)"
Dat,hebben,adv(gener)
loose,loos,n(prop)
Heyntje-Picker,henigetakker,adv(gener)
Dat,haten,n(sing)
meenigh,menig,num(indef)
Mensch,enig,n(sing)
"verveert,",vervaard,"v(participle,past)"
Soo,ooi,interj()
"fel,",fel,adv(gener)
soo,zo,adv(resum)
fel,fel,adj()
Ick,zes,"pron(pers,1,sing)"
jou,ju,interj()
ien,een,num(card)
Keers,heer,n(sing)
"ontsteecken,",ontsteken,n(sing)
Op,op,conj(coord)
datje,dat+hij,pron(dem)
siet,zien,"v(fin,pres,lex)"
wat,wat,pron(inter)
jou,ju,"pron(pers,2,plu)"
ghebeurt;,gebeuren,"v(fin,pres,lex)"
En,ne,conj(coord)
't,eten,"v(fin,pres,lex)"
Potjen,hoog,n(sing)
niet,niet,adv(neg)
laet,laten,"v(fin,pres,aux_cop)"
breecken.,breken,v(infin)
Hoe,hoe,conj(coord)
sinje,zijn,n(sing)
nou,no,conj(coord)
van,van,adp()
sinnen?,zin,pron(poss)
Seljet,elia,n(sing)
met,met,adp()
mijn,mijn,pron(poss)
"bestaen,",bestaan,n(sing)
Soo,ooi,conj(coord)
laten,laten,"v(fin,pres,aux_cop)"
wy,wij,"pron(pers,1,plu)"
"beginnen,",beginnen,v(infin)
En,ne,conj(coord)
oock,ook,adv(gener)
soo,zo,adv(resum)
