form,lemma,pos
UYt,hebben,"v(fin,pres,lex)"
's,zijn,pron(poss)
herten,hart,n(sing)
diepste,diep,adj()
hoekken,hoek,n(sing)
Komt,om,v(imp)
mijn,mijn,pron(poss)
begeerte,begeerte,n(sing)
voort,voorts,adv(gener)
Om,hij,adv(gener)
"u,",gij,"pron(refl,2,plu)"
ô,g,conj(coord)
"Heer,",eer,n(sing)
te,te,adp()
zoeken,zoeken,v(infin)
Tot,hoofd,conj(subord)
ghy,gij,"pron(pers,2,plu)"
mijn,mijn,pron(poss)
stem',stem,n(sing)
verhoort.,verhoren,adj()
Wie,hij,conj(coord)
kan,kunnen,"v(fin,pres,aux_cop)"
zijn,zijn,v(infin)
ramp,ramp,n(sing)
ontvluchten?,ontvluchten,adj()
Benaauwtheit,eenhauwenheid,n(sing)
doet,doen,"v(fin,pres,lex)"
het,het,"pron(pers,3,sing)"
hert,hart,n(sing)
Met,eten,adp()+art(def)
ernst,ernst,n(sing)
om,om,adp()
bystant,bistand,n(sing)
zugten,zuchten,"pron(pers,3,sing)+v(fin,past,lex)"
Tot,hoofd,adv(gener)
het,het,"pron(pers,3,sing)"
geholpen,helpen,"v(participle,past)"
werd.,worden,"v(fin,pres,aux_cop)"
Maar,haar,n(prop)
zoo,zo,n(sing)
ghy,gij,"pron(pers,2,plu)"
scherp,scherp,"v(fin,pres,lex)"
wilt,willen,"v(fin,pres,aux_cop)"
"merken,",merken,v(infin)
Met,eten,conj(coord)
toorne,toorn,n(prop)
"aangedaan,",aandaan,n(prop)
Op,op,v(imp)
all',al,num(indef)
ons',ons,pron(poss)
booze,boos,n(sing)
werken,werk,v(infin)
O,.,punc(quest)
Heer,eer,adv(gener)
wie,wie,"pron(pers,1,plu)"
zal,zullen,"v(fin,pres,aux_cop)"
bestaan?,bestaan,v(infin)
Zoo,o,interj()
juist,juzst,n(prop)
de,de,art(def)
maat',maat,n(sing)
der,de,art(def)
zonde,zonde,n(sing)
Met,eten,conj(coord)
straf,straffen,adj()
moet,moeten,"v(fin,pres,aux_cop)"
zijn,zijn,v(infin)
"geboet,",gebieden,n(sing)
Zoo,o,n(prop)
raakt,raken,n(prop)
elk,elk,num(indef)
mensch,mens,n(sing)
te,te,adp()
gronde,grond,n(sing)
Die,hij,adv(gener)
tegen,tegen,adp()
u,gij,"pron(pers,2,plu)"
misdoet.,misdoen,"v(fin,pres,lex)"
Doch,ook,interj()
nu,nu,adv(dem)
ghy,gij,"pron(pers,2,plu)"
wilt,willen,"v(fin,pres,aux_cop)"
vergeven,vergeven,v(infin)
Die,hij,interj()
't,het,art(def)
oude,oud,adj()
quaat,kwaad,n(sing)
"verlaat,",verlaat,"v(fin,pres,lex)"
En,ne,conj(coord)
voorts,voorts,n(sing)
oprecht,oprichten,n(sing)
wil,willen,"v(fin,pres,aux_cop)"
leven,leven,v(infin)
Zijt,het+ij,conj(coord)
ghy,gij,"pron(pers,2,sing)"
elx,elk,num(indef)
toeverlaat.,toeverlaat,n(sing)
Zoo,o,interj()
haast,halsten,n(sing)
wy,wij,"pron(pers,1,plu)"
dit,dit,pron(dem)
ervaren,vervaren,n(sing)
Verheught,herechtige,"v(fin,pres,lex)"
