form,lemma,pos
Komt,om,adp()+art(def)
broeders,broeder,n(plu)
kom,komen,n(sing)
en,en,adv(neg)
laat,lat,v(imp)
ons,ons,"pron(pers,1,plu)"
"roeme,",rome,n(sing)
Het,eten,conj(coord)
geen,geen,pron(indef)
myn,mijn,pron(poss)
hert,hart,n(sing)
en,ne,conj(coord)
ziel,ziel,n(sing)
"behaagt,",behagen,"v(participle,past)"
Het,eten,adv(neg)
zyn,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
schoonste,schoon,adj()
cieraats,siraot,n(sing)
bloemen;,bloem,"v(fin,pres,lex)"
Waarvoor,jaarvar,n(sing)
myn,mijn,pron(poss)
Hert,hard,n(sing)
tot,tot,conj(coord)
liefde,liefde,n(sing)
"draagt,",dragen,"v(participle,past)"
Het,eten,adp()
zyn,zijn,pron(poss)
Bruynetjes,reuwentie,n(sing)
van,van,adp()
de,de,art(def)
"kleuren,",kleer,n(plu)
De,ee,conj(coord)
schoonste,schoon,adj()
bloemen,bloem,n(plu)
op,op,adp()
de,de,art(def)
aard;,aard,n(sing)
Kom,hij,conj(coord)
laat,laten,misc()
ons,wij,"pron(pers,1,plu)"
de,de,art(def)
roem,roem,n(sing)
"vermeêren,",vermeren,"v(fin,pres,lex)"
Zy,een,interj()
zyn,zijn,"v(fin,pres,aux_cop)"
de,de,art(def)
roem,roem,n(sing)
van,van,adp()
alle,al,num(indef)
waard.,waart,n(sing)
Bruynetjes,reuwentie,n(sing)
zyn,zijn,"v(fin,pres,aux_cop)"
myn,mijn,pron(poss)
ziels,ziel,n(sing)
"verlangen,",verlangen,v(infin)
Myn,een,conj(coord)
"oog,",ook,n(sing)
myn,mijn,pron(poss)
"troost,",troost,n(sing)
myn,mijn,pron(poss)
toeverlaat;,toeverlaat,n(sing)
Wanneer,janer,adv(gener)
ik,ik,"pron(pers,1,sing)"
kusse,kussen,n(sing)
haare,haar,pron(poss)
"wangen,",wang,v(infin)
O,i,conj(coord)
dat,dat,conj(subord)
smaakt,smaken,"v(fin,pres,lex)"
zoo,zo,n(sing)
"delicaat,",deeljaat,n(sing)
Als,als,"v(fin,pres,aux_cop)"
ik,ik,"pron(pers,1,sing)"
aanzie,aanzien,n(prop)
haar,haar,n(sing)
