form,lemma,pos
Hoe,hoe,adv(gener)
zal,zullen,"v(fin,pres,aux_cop)"
't,eten,adv(gener)
mij,ik,"pron(pers,1,sing)"
"dan,",dan,adv(gener)
"o,",o,interj()
dan,dan,conj(comp)
eens,een,art(indef)
zijn!,zijn,n(sing)
Als,als,n(sing)
"ik,",ik,"pron(pers,1,sing)"
verlost,verlossen,"v(participle,past)"
van,van,adp()
smart,smart,n(sing)
en,een,art(indef)
"pijn,",pijn,n(sing)
Ontwaak,ontwaan,n(sing)
tot,tot,conj(coord)
hooger,hoog,adj()
"waarde,",waarde,n(sing)
Door,horen,n(sing)
geene,geen,v(infin)
zonde,zonde,conj(coord)
meer,meer,adv(gener)
"misleid,",mislaaien,n(sing)
Ontheven,onteven,v(infin)
van,van,adp()
de,de,art(def)
"sterflijkheid,",sterfelijkheid,n(sing)
Niet,iet,conj(coord)
meer,meer,adv(gener)
de,de,art(def)
mensch,mens,n(sing)
van,van,adp()
aarde:,aard,n(prop)
Wees,ei,n(sing)
blij,blij,n(sing)
In,een,conj(coord)
"mij,",ik,pron(poss)
"Voel,",houden,n(sing)
tot,tot,adp()
"sterking,",sterking,n(prop)
Hier,hier,adp()
de,de,art(def)
werking,werking,n(sing)
Van,ja,adp()
dat,dat,art(def)
"leven,",leven,"v(fin,pres,lex)"
Ziel!,iegewel,n(prop)
dat,dat,conj(subord)
God,hood,n(sing)
u,gij,"pron(pers,2,plu)"
daar,daar,adv(dem)
zal,zullen,"v(fin,pres,aux_cop)"
geven.,geven,v(infin)
'k,kok,"pron(pers,1,sing)"
Verheugd,ervegen,"v(fin,pres,lex)"
"m',",m,"pron(pers,1,sing)"
en,en,conj(coord)
echter,echter,adp()
beeft,beven,"v(fin,pres,lex)"
mijn,mijn,pron(poss)
"hart,",hard,n(sing)
Zoo,o,interj()
drukt,drukken,"v(fin,pres,lex)"
mij,ik,"pron(pers,1,sing)"
nog,nog,conj(coord)
het,het,"pron(pers,3,sing)"
juk,juk,n(sing)
der,de,art(def)
"smart,",smart,"v(fin,pres,lex)"
De,eer,conj(coord)
vloek,vloek,v(imp)
der,de,art(def)
zonde,zonde,n(sing)
neder:,neder,conj(coord)
Maar,haar,n(sing)
"God,",hood,interj()
God,hood,interj()
zelf,zelf,pron(dem)
verligt,verlichten,v(imp)
mijn,mijn,pron(poss)
"juk,",juk,n(sing)
Mijn,een,pron(poss)
hart,hard,adj()
versterkt,versterken,"v(fin,pres,lex)"
zich,zich,"pron(refl,3,sing)"
door,door,adp()
den,de,art(def)
"druk,",druk,n(sing)
"Gelooft,",loven,"v(fin,pres,lex)"
verheft,verheffen,v(imp)
zich,zich,"pron(refl,3,sing)"
weder.,weer,adv(gener)
Jezus,ezus,n(prop)
Christus!,du+het+mie,n(plu)
Wil,hil,adv(gener)
mij,ik,"pron(pers,1,sing)"
"geven,",geven,"v(participle,past)"
U,zij,"pron(pers,3,plu)"
te,te,adp()
"leven,",leven,v(infin)
U,zij,conj(coord)
te,te,adp()
"sterven,",sterven,v(infin)
't,eten,"v(fin,pres,lex)"
Rijk,ik,"pron(pers,1,sing)"
uws,uw,pron(poss)
Vaders,ader,n(sing)
eenmaal,emaal,adv(gener)
t'erven.,teerven,adv(gener)
Veracht,rechten,"v(participle,past)"
den,de,art(def)
doodschrik,doodsmrik,n(sing)
"dan,",dan,adv(gener)
mijn,mijn,pron(poss)
geest!,geest,n(sing)
De,een,pron(poss)
donkre,donker,n(sing)
"doodsweg,",doodweg,"v(fin,past,lex)"
dien,die,pron(rel)
gij,gij,"pron(pers,2,plu)+pron(pers,3,sing)"
"vreest,",vrezen,"v(fin,pres,lex)"
Is,zijn,"v(fin,pres,aux_cop)"
't,het,art(def)
pad,pad,n(sing)
tot,tot,conj(coord)
blij,blij,n(prop)
aanschouwen;,aanschouwen,n(sing)
Wat,haten,adv(gener)
"beeft,",behoeden,"v(fin,pres,lex)"
wat,wat,pron(inter)
ijst,zijn+het,n(sing)
gij,gij,"pron(pers,2,plu)"
voor,voor,adp()
uw,uw,pron(poss)
lot?,lot,n(plu)
De,ee,conj(coord)
donkre,donker,adj()
doodsweg,doodwestig,adp()+n(sing)
voert,voorts,adv(gener)
tot,tot,conj(coord)
"God,",hood,n(sing)
Hij,twee,adv(gener)
voert,voort,adv(gener)
tot,tot,conj(coord)
blij,blij,n(sing)
aanschouwen:,aanschouwen,v(infin)
Die,hij,pron(poss)
"rust,",rusten,n(sing)
Gods,hoofd,adv(gener)
rust,rusten,"v(fin,pres,lex)"
Gaat,haat,v(imp)
ons,wij,"pron(pers,1,plu)"
"denken,",denken,pron(dem)
Al,al,"v(fin,pres,aux_cop)"
ons,wij,"pron(pers,1,plu)"
denken,denken,pron(rel)
En,ne,adv(neg)
gelooven,geloven,adj()
Onuitspreeklijk,onvrijpstelijk,adj()
ver,vrouw,n(sing)
te,te,adp()
boven.,boven,v(infin)
'k,kie,num(card)
Weet,eten,conj(coord)
"niet,",niet,adv(neg)
wat,wat,pron(rel)
uur,voor,n(sing)
het,het,"pron(pers,3,sing)"
wezen,wezen,v(infin)
"moog,",mogen,"v(fin,pres,aux_cop)"
"Dat,",haten,adv(gener)
Heer!,eer,adv(gener)
hij,hij,"pron(pers,3,sing)"
't,eten,"v(fin,pres,aux_cop)"
breken,breken,v(infin)
van,van,adp()
mijn,mijn,pron(poss)
"oog,",oog,n(sing)
Mij,gij,"pron(pers,1,sing)"
tot,tot,adp()
uw,uw,pron(poss)
dooden,dode,n(plu)
zamelt;,zamelen,n(sing)
Veel,eeuw,adv(gener)
ligt,licht,"v(fin,pres,lex)"
omgeeft,omgeven,"v(fin,pres,lex)"
mij,ik,"pron(pers,1,sing)"
ook,ook,adp()
hun,zij,"pron(pers,3,plu)"
"macht,",macht,n(sing)
Eer,eer,pronadv(rel)
ik,ik,"pron(pers,1,sing)"
deez',deze,pron(dem)
bede,bede,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
"volbragt,",volbrengen,"v(participle,past)"
Uw',uw,adv(indef)
lof,lof,n(sing)
heb,hebben,"v(fin,pres,aux_cop)"
uitgestameld.,uitstemen,"v(participle,past)"
Vader!,aadroep,adj()
Vader!,aadroep,n(plu)
Ik,kok,misc()
"bevele,",bevelen,n(plu)
Ik,kok,misc()
bevele,bevelen,n(sing)
In,ne,conj(coord)
uw,uw,adp()
handen,hand,n(plu)
Nu,gij,"pron(pers,2,plu)"
mijn',mijn,pron(poss)
geest,geest,n(sing)
in,in,adp()
uwe,uw,pron(poss)
handen.,hand,n(plu)
Ligt,echt,adv(gener)
breekt,breken,"v(fin,pres,lex)"
dat,dat,art(def)
uur,vuur,n(sing)
nog,noch,conj(coord)
lang,lang,adv(gener)
niet,niet,adv(neg)
"aan,",aan,adp()
'k,kok,n(sing)
Ben,een,conj(coord)
ligt,licht,"v(fin,pres,lex)"
nog,noch,conj(coord)
ver,vrouw,n(sing)
van,van,adp()
't,eten,art(def)
eind,einden,conj(coord)
der,de,art(def)
"baan,",baan,n(sing)
Waar,zij,n(sing)
d'eerekroonen,de+kerkeren,n(prop)
blinken;,blinken,n(prop)
Maar,zij,n(prop)
"zal,",zullen,misc()
terwikl,teruwelijk,"v(fin,pres,lex)"
ik,ik,"pron(pers,1,sing)"
U,zijn,adv(gener)
"verbeid,",verbeiden,"v(fin,pres,lex)"
De,eer,conj(coord)
hutte,hitte,"v(fin,pres,lex)"
mijner,mijn,pron(poss)
sterflijkheid,sterfelijkheid,n(sing)
Eerst,eerst,adj()
laat,laten,n(sing)
in,in,adp()
d'aarde,de+gaar,art(def)+n(sing)
zinken:,zinken,v(infin)
Wil,el,adv(gener)
Gij,gij,"pron(pers,1,sing)"
Dan,hangen,conj(coord)
"mij,",ik,pron(poss)
Vader!,ader,adj()
sterken;,sterken,v(infin)
Dat,hebben,conj(coord)
mijn,mijn,pron(poss)
werken,werken,n(plu)
Mij,gij,"pron(pers,1,sing)"
daar,daar,adv(dem)
"volgen,",volgen,v(infin)
Voor,horen,adp()
den,de,art(def)
troon,troon,n(sing)
des,de,art(def)
Regters,echter,n(sing)
volgen.,volgen,v(infin)
Hoe,hoe,adv(gener)
zal,zullen,"v(fin,pres,aux_cop)"
't,eten,adv(gener)
mij,ik,"pron(pers,1,sing)"
"dan,",dan,adv(gener)
o,o,interj()
dan,dan,conj(comp)
eens,een,adv(gener)
zijn!,zijn,pron(poss)
Als,als,"v(fin,pres,aux_cop)"
"ik,",ik,"pron(pers,1,sing)"
verlost,verlossen,"v(participle,past)"
van,van,adp()
smart,smart,n(sing)
en,een,art(indef)
"pijn,",pijn,n(sing)
Hem,hij,art(indef)
beter,beter,adj()
loof,lof,n(sing)
naar,naar,adj()
"waarde,",waarde,n(sing)
Volmaakt,olamard,adj()
in,in,adp()
onbesmette,onbesmet,n(sing)
"deugd,",deugd,n(sing)
Een,een,adp()
deelgenoot,deelgoed,n(sing)
der,de,art(def)
"hemelvreugd,",hemelvruis,n(sing)
Niet,eten,v(imp)
meer,meer,adv(gener)
de,de,art(def)
mensch,mens,n(sing)
van,van,adp()
aarde:,aarde,n(prop)
"Heilig,",heilig,adv(gener)
"Heilig,",heilig,adj()
Heilig,heilig,adj()
zingen,zingen,n(plu)
W',.,adp()
U,:,n(sing)
"daar,",daar,n(sing)
zingen,zingen,adj()
Prijs,rijs,n(prop)
en,en,art(indef)
"eere,",eer,adv(gener)
"U,",",",num(card)
die,die,pron(rel)
waart,woord,n(sing)
en,ne,adv(neg)
zijn,zijn,pron(poss)
"zult,",zullen,n(sing)
eere.,eer,n(sing)
