form,lemma,pos
TRibulatie,ablatius,n(sing)
ende,en,conj(coord)
verdriet,verdriet,n(sing)
Wat,eten,adv(gener)
moet,moeten,"v(fin,pres,aux_cop)"
mijn,mijn,pron(poss)
herte,hart,n(sing)
al,al,adv(gener)
lijden,lijden,v(infin)
Eylacen,hylak,n(plu)
schoon,schoon,adj()
lieueken,lief,n(sing)
Is,zijn,"v(fin,pres,lex)"
dat,dat,pron(rel)
niet,niet,adv(neg)
een,een,art(indef)
groote,groot,adj()
pijn,pijn,n(sing)
Confortatie,hoofdvaterin,n(sing)
gheeft,geven,"v(fin,pres,lex)"
mi,ik,"pron(pers,1,sing)"
soete,zoet,adv(gener)
lief,lief,n(sing)
Ic,c,"pron(pers,1,sing)"
soudet,zullen+het,"v(fin,past,aux_cop)"
so,zo,adv(gener)
wel,wel,adv(gener)
ghelijden,gelijden,v(infin)
Mer,eer,pron(poss)
eylacen,eelands,n(plu)
schoon,schoon,adj()
lieueken,lief,n(sing)
Ten,een,adv(neg)
mach,mogen,"v(fin,pres,aux_cop)"
anders,anders,adv(gener)
niet,niet,adv(neg)
zijn,zijn,v(infin)
Ic,ik,"pron(pers,1,sing)"
wijts,het+wij,adv(gener)
quade,kwaad,adj()
tongen,tong,n(plu)
Veel,eel,adv(gener)
erger,erg,adj()
dan,dan,conj(comp)
fenijn.,fenin,n(sing)
Want,hand,conj(coord)
zijt,zijn,n(sing)
al,al,adv(gener)
beniden,benijden,"v(fin,pres,lex)"
waer,waar,adv(inter)
datter,dat+er,conj(subord)+adv(gener)
vruecht,vreugde,adj()
gesciet,geschieden,"v(participle,past)"
Troost,roost,"v(fin,pres,lex)"
ghi,gij,"pron(pers,2,plu)"
mi,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
so,zo,adv(resum)
blijf,blijven,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
int,het+in,art(def)+adp()
verdriet,verdriet,n(sing)
O,g,"pron(pers,2,plu)"
troost,troost,n(sing)
confoort,confort,v(imp)
Na,a,interj()
v,gij,"pron(pers,2,plu)"
staet,staan,"v(fin,pres,lex)"
alle,al,num(indef)
mijn,mijn,pron(poss)
verlanghen,verlangen,n(sing)
O,gij,conj(coord)
wreede,wreed,adj()
fortuyne,fortuin,n(sing)
Hoe,hoe,conj(coord)
valdy,vallen+hij,"v(fin,pres,lex)+pron(pers,2,sing)"
mi,ik,"pron(pers,1,sing)"
dus,dus,adv(dem)
fel.,fel,adj()
Van,hangen,adp()
die,de,art(def)
liefste,lief,n(sing)
die,die,pron(rel)
ic,ik,"pron(pers,1,sing)"
vercoos,verkiezen,"v(fin,pres,lex)"
En,en,adv(neg)
can,kunnen,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
gheenen,geen,pron(indef)
troost,troost,n(sing)
verweruen,verwerven,v(infin)
Mer,heer,pron(poss)
eylacen,eeland,n(plu)
schoon,schoon,adj()
lieueken,lief,n(sing)
Is,zijn,"v(fin,pres,aux_cop)"
dat,dat,pron(dem)
niet,niet,adv(neg)
groot,groot,adj()
gequel,kwellen,"v(fin,pres,lex)"
Ic,ch,"pron(pers,1,sing)"
wijts,het+wij,adv(gener)
quade,kwaad,adj()
tongen,tong,n(plu)
Veel,eel,adj()
erger,erg,adv(gener)
dan,dan,conj(comp)
fenijn.,fenix,n(sing)
Want,hand,conj(coord)
zijt,zijn,v(imp)
al,al,adv(gener)
beniden,benijden,adv(gener)
waer,waar,adv(inter)
datter,dat+er,pron(rel)+adv(gener)
vruecht,vreugde,adj()
gesciet,geschieden,"v(participle,past)"
Troost,roost,"v(fin,pres,lex)"
ghi,gij,"pron(pers,2,plu)"
mi,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
so,zo,adv(resum)
blijf,blijven,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
int,het+in,art(def)+adp()
verdriet,verdriet,n(sing)
Onghetroost,entroost,"v(participle,past)"
te,te,adp()
sine,zijn,v(infin)
Waer,haar,n(sing)
vintmen,men+vinden,"pron(indef)+v(fin,pres,lex)"
meerder,meer,num(indef)
pijne,pijn,n(sing)
Want,hand,art(def)+adp()
rooc,rook,n(sing)
ende,en,conj(coord)
smaec,smaak,n(sing)
Die,ie,n(sing)
doet,doen,n(sing)
al,al,adv(gener)
vergaen,vergaan,v(infin)
Wel,el,n(sing)
rieckende,ruiken,adj()
roosemarijne,rozersem,n(sing)
|,.,adv(neg)
Gheeft,hebben,v(imp)
mijn,mijn,pron(poss)
herteken,hartje,n(sing)
een,een,art(indef)
medecijne,medicijn,n(sing)
Sal,al,adv(gener)
ick,ik,"pron(pers,1,sing)"
soete,zoet,adj()
lieueken,lief,n(sing)
Van,ja,adp()
v,gij,pron(poss)
gheenen,geen,num(indef)
troost,troost,n(sing)
ontfaen.,ontvangen,v(infin)
Ic,ik,"pron(pers,1,sing)"
wijts,het+wij,adv(gener)
quade,kwaad,adj()
tongen,tong,n(plu)
Veel,eel,adv(gener)
erger,erg,adv(gener)
dan,dan,conj(comp)
fenijn.,fenie,n(sing)
Want,hand,adv(gener)
zijt,zijn,n(sing)
al,al,adv(gener)
beniden,benijden,"v(fin,pres,lex)"
waer,waar,adv(inter)
datter,dat+er,conj(subord)+adv(gener)
vruecht,vreugde,n(sing)
gesciet,geschieden,"v(participle,past)"
Troost,roost,"v(fin,pres,aux_cop)"
ghi,gij,"pron(pers,2,plu)"
mi,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
so,zo,adv(resum)
blijf,blijven,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
int,het+in,art(def)+adp()
verdriet,verdriet,n(sing)
Oorlof,oorlof,n(sing)
schoon,schoon,adj()
lieueken,lief,n(sing)
Alst,als+het,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
anders,anders,adv(gener)
niet,niet,adv(neg)
en,ne,adv(neg)
mach,mogen,"v(fin,pres,aux_cop)"
wesen,wezen,v(infin)
Ick,cheken,"pron(pers,1,sing)"
bedancke,bedank,v(imp)
mi,ik,"pron(pers,1,sing)"
seere,zeer,adv(gener)
Van,hangen,v(imp)
uwer,uw,pron(poss)
goeder,goed,adj()
duecht,deugd,n(sing)
Ic,ik,adj()
hope,hoop,"v(fin,pres,lex)"
aen,aan,adp()
god,god,n(sing)
den,de,art(def)
heere,heer,n(sing)
Ic,kin,"pron(pers,2,plu)"
salt,zullen+het,"pron(pers,3,sing)+v(fin,pres,aux_cop)"
noch,nog,adv(gener)
also,alzo,adv(dem)
wel,wel,adv(gener)
ghelijden,gelijden,v(infin)
Mer,eer,pron(poss)
doet,doen,n(sing)
schoon,schoon,adj()
lieueken,lief,n(sing)
Van,ja,adp()
alle,al,num(indef)
dat,dat,pron(rel)
ghi,gij,"pron(pers,2,plu)"
moecht,mogen,"v(fin,pres,lex)"
Want,hand,"v(fin,pres,lex)"
ghi,gij,"pron(pers,2,plu)"
zijt,zijn,"v(fin,pres,aux_cop)"
die,de,art(def)
ghene,geen,pron(dem)
die,die,pron(rel)
mijn,mijn,pron(poss)
ionc,jong,n(plu)
herte,hart,n(sing)
verhuecht,verheugen,"v(fin,pres,lex)"
Ende,en,conj(coord)
ghi,gij,"pron(pers,2,plu)"
weet,weten,"v(fin,pres,lex)"
schoon,schoon,adj()
lieueken,lief,n(sing)
Wat,eten,adv(gener)
tusschen,tussen,adp()
ons,wij,"pron(pers,1,plu)"
beyden,beide,num(indef)
is,zijn,"v(fin,pres,aux_cop)"
geschiet,geschieden,"v(participle,past)"
Troost,roost,adj()
ghi,gij,"pron(pers,2,plu)"
mi,ik,"pron(pers,1,sing)"
niet,niet,adv(neg)
so,zo,adv(resum)
blijf,blijven,"v(fin,pres,aux_cop)"
ic,ik,"pron(pers,1,sing)"
int,het+in,adp()+art(def)
verdriet.,verdriet,n(sing)
